Province/State,Country/Region,Last Update,Confirmed,Deaths,Recovered,Latitude,Longitude
Ningxia,China,2020-02-20T23:43:02,71,0,44,,
Hong Kong,Hong Kong,2020-02-20T23:43:02,68,2,6,,
,Thailand,2020-02-20T23:43:02,35,0,15,,
Taiwan*,Taiwan*,2020-02-20T23:43:02,24,1,2,,
,Malaysia,2020-02-20T23:43:02,22,0,15,,
Qinghai,China,2020-02-20T23:43:02,18,0,16,,
,Germany,2020-02-20T23:43:02,16,0,12,,
,Vietnam,2020-02-20T23:43:02,16,0,7,,
,France,2020-02-20T23:43:02,12,1,4,,
Macau,Macau,2020-02-20T23:43:02,10,0,6,,
,UK,2020-02-20T23:43:02,9,0,8,,
,United Arab Emirates,2020-02-20T23:43:02,9,0,4,,
Queensland,Australia,2020-02-20T23:43:02,5,0,0,,
British Columbia,Canada,2020-02-20T23:43:02,5,0,0,,
,Iran,2020-02-20T23:43:02,5,2,0,,
New South Wales,Australia,2020-02-20T23:43:02,4,0,4,,
Victoria,Australia,2020-02-20T23:43:02,4,0,4,,
,India,2020-02-20T23:43:02,3,0,3,,
,Italy,2020-02-20T23:43:02,3,0,0,,
,Philippines,2020-02-20T23:43:02,3,1,1,,
South Australia,Australia,2020-02-20T23:43:02,2,0,2,,
"Toronto, ON",Canada,2020-02-20T23:43:02,2,0,0,,
,Russia,2020-02-20T23:43:02,2,0,2,,
,Spain,2020-02-20T23:43:02,2,0,2,,
"Chicago, IL",US,2020-02-20T23:43:02,2,0,2,,
"San Benito, CA",US,2020-02-20T23:43:02,2,0,0,,
"San Diego County, CA",US,2020-02-20T23:43:02,2,0,0,,
"Santa Clara, CA",US,2020-02-20T23:43:02,2,0,0,,
,Belgium,2020-02-20T23:43:02,1,0,1,,
,Cambodia,2020-02-20T23:43:02,1,0,1,,
"London, ON",Canada,2020-02-20T23:43:02,1,0,1,,
,Egypt,2020-02-20T23:43:02,1,0,0,,
,Finland,2020-02-20T23:43:02,1,0,1,,
Tibet,China,2020-02-20T23:43:02,1,0,1,,
,Nepal,2020-02-20T23:43:02,1,0,1,,
,Sri Lanka,2020-02-20T23:43:02,1,0,1,,
,Sweden,2020-02-20T23:43:02,1,0,0,,
"Boston, MA",US,2020-02-20T23:43:02,1,0,0,,
"Los Angeles, CA",US,2020-02-20T23:43:02,1,0,0,,
"Madison, WI",US,2020-02-20T23:43:02,1,0,0,,
"Orange, CA",US,2020-02-20T23:43:02,1,0,0,,
"San Antonio, TX",US,2020-02-20T23:43:02,1,0,0,,
"Seattle, WA",US,2020-02-20T23:43:02,1,0,1,,
"Tempe, AZ",US,2020-02-20T23:43:02,1,0,0,,
Hubei,China,2020-02-21T13:03:09,62662,2144,11881,,
Guangdong,China,2020-02-21T13:03:09,1333,5,690,,
Henan,China,2020-02-21T13:03:09,1267,19,736,,
Zhejiang,China,2020-02-21T13:03:09,1203,1,679,,
Hunan,China,2020-02-21T13:03:09,1011,4,661,,
Anhui,China,2020-02-21T13:03:09,988,6,539,,
Jiangxi,China,2020-02-21T13:03:09,934,1,489,,
Shandong,China,2020-02-21T13:03:09,749,4,281,,
Diamond Princess cruise ship,Others,2020-02-21T13:03:09,634,2,1,,
Jiangsu,China,2020-02-21T13:03:09,631,0,373,,
Chongqing,China,2020-02-21T13:03:09,572,6,316,,
Sichuan,China,2020-02-21T13:03:09,525,3,231,,
Heilongjiang,China,2020-02-21T13:03:09,479,12,175,,
Beijing,China,2020-02-21T13:03:09,396,4,169,,
Shanghai,China,2020-02-21T13:03:09,334,2,211,,
Hebei,China,2020-02-21T13:03:09,308,5,184,,
Fujian,China,2020-02-21T13:03:09,293,1,149,,
Guangxi,China,2020-02-21T13:03:09,246,2,97,,
Shaanxi,China,2020-02-21T13:03:09,245,1,134,,
,South Korea,2020-02-21T13:03:09,204,2,16,,
Yunnan,China,2020-02-21T13:03:09,174,2,96,,
Hainan,China,2020-02-21T13:03:09,168,4,95,,
Guizhou,China,2020-02-21T13:03:09,146,2,77,,
Shanxi,China,2020-02-21T13:03:09,132,0,78,,
Tianjin,China,2020-02-21T13:03:09,132,3,62,,
Liaoning,China,2020-02-21T13:03:09,121,1,61,,
,Japan,2020-02-21T13:03:09,105,1,22,,
Gansu,China,2020-02-21T13:03:09,91,2,76,,
Jilin,China,2020-02-21T13:03:09,91,1,45,,
,Singapore,2020-02-21T13:03:09,85,0,37,,
Xinjiang,China,2020-02-21T13:03:09,76,1,24,,
Inner Mongolia,China,2020-02-21T13:03:09,75,0,17,,
Ningxia,China,2020-02-21T13:03:09,71,0,48,,
Hong Kong,Hong Kong,2020-02-21T13:03:09,68,2,5,,
,Thailand,2020-02-21T13:03:09,35,0,17,,
Taiwan*,Taiwan*,2020-02-21T13:03:09,26,1,2,,
,Malaysia,2020-02-21T13:03:09,22,0,15,,
,Italy,2020-02-21T13:03:09,20,1,0,,
,Iran,2020-02-21T13:03:09,18,4,0,,
Qinghai,China,2020-02-21T13:03:09,18,0,18,,
,Germany,2020-02-21T13:03:09,16,0,14,,
,Vietnam,2020-02-21T13:03:09,16,0,14,,
,France,2020-02-21T13:03:09,12,1,4,,
"Ashland, NE",US,2020-02-21T13:03:09,11,0,0,,
Macau,Macau,2020-02-21T13:03:09,10,0,6,,
,UK,2020-02-21T13:03:09,9,0,8,,
,United Arab Emirates,2020-02-21T13:03:09,9,0,4,,
British Columbia,Canada,2020-02-21T13:03:09,6,0,0,,
Queensland,Australia,2020-02-21T13:03:09,5,0,1,,
"Travis, CA",US,2020-02-21T13:03:09,5,0,0,,
From Diamond Princess,Australia,2020-02-21T13:03:09,4,0,0,,
New South Wales,Australia,2020-02-21T13:03:09,4,0,4,,
Victoria,Australia,2020-02-21T13:03:09,4,0,4,,
,India,2020-02-21T13:03:09,3,0,3,,
,Philippines,2020-02-21T13:03:09,3,1,1,,
South Australia,Australia,2020-02-21T13:03:09,2,0,2,,
"Toronto, ON",Canada,2020-02-21T13:03:09,2,0,2,,
,Russia,2020-02-21T13:03:09,2,0,2,,
,Spain,2020-02-21T13:03:09,2,0,2,,
"Chicago, IL",US,2020-02-21T13:03:09,2,0,2,,
"Lackland, TX",US,2020-02-21T13:03:09,2,0,0,,
"San Benito, CA",US,2020-02-21T13:03:09,2,0,0,,
"San Diego County, CA",US,2020-02-21T13:03:09,2,0,1,,
"Santa Clara, CA",US,2020-02-21T13:03:09,2,0,1,,
,Belgium,2020-02-21T13:03:09,1,0,1,,
,Cambodia,2020-02-21T13:03:09,1,0,1,,
"London, ON",Canada,2020-02-21T13:03:09,1,0,1,,
,Egypt,2020-02-21T13:03:09,1,0,0,,
,Finland,2020-02-21T13:03:09,1,0,1,,
From Diamond Princess,Israel,2020-02-21T13:03:09,1,0,0,,
None,Lebanon,2020-02-21T13:03:09,1,0,0,,
Tibet,China,2020-02-21T13:03:09,1,0,1,,
,Nepal,2020-02-21T13:03:09,1,0,1,,
,Sri Lanka,2020-02-21T13:03:09,1,0,1,,
,Sweden,2020-02-21T13:03:09,1,0,0,,
"Boston, MA",US,2020-02-21T13:03:09,1,0,0,,
"Humboldt County, CA",US,2020-02-21T13:03:09,1,0,0,,
"Los Angeles, CA",US,2020-02-21T13:03:09,1,0,0,,
"Madison, WI",US,2020-02-21T13:03:09,1,0,0,,
"Orange, CA",US,2020-02-21T13:03:09,1,0,0,,
"Sacramento County, CA",US,2020-02-21T13:03:09,1,0,0,,
"San Antonio, TX",US,2020-02-21T13:03:09,1,0,0,,
"Seattle, WA",US,2020-02-21T13:03:09,1,0,1,,
"Tempe, AZ",US,2020-02-21T13:03:09,1,0,0,,
Hubei,China,2020-02-22T23:33:06,64084,2346,15299,,
Guangdong,China,2020-02-22T23:33:06,1339,5,728,,
Henan,China,2020-02-22T23:33:06,1270,19,830,,
Zhejiang,China,2020-02-22T23:33:06,1205,1,719,,
Hunan,China,2020-02-22T23:33:06,1013,4,692,,
Anhui,China,2020-02-22T23:33:06,989,6,597,,
Jiangxi,China,2020-02-22T23:33:06,934,1,555,,
Shandong,China,2020-02-22T23:33:06,750,4,302,,
Diamond Princess cruise ship,Others,2020-02-22T23:33:06,634,2,1,,
Jiangsu,China,2020-02-22T23:33:06,631,0,401,,
Chongqing,China,2020-02-22T23:33:06,573,6,328,,
Sichuan,China,2020-02-22T23:33:06,526,3,250,,
Heilongjiang,China,2020-02-22T23:33:06,479,12,204,,
,South Korea,2020-02-22T23:33:06,433,2,16,,
Beijing,China,2020-02-22T23:33:06,399,4,178,,
Shanghai,China,2020-02-22T23:33:06,335,3,227,,
Hebei,China,2020-02-22T23:33:06,309,6,203,,
Fujian,China,2020-02-22T23:33:06,293,1,162,,
Guangxi,China,2020-02-22T23:33:06,249,2,104,,
Shaanxi,China,2020-02-22T23:33:06,245,1,149,,
Yunnan,China,2020-02-22T23:33:06,174,2,107,,
Hainan,China,2020-02-22T23:33:06,168,4,104,,
Guizhou,China,2020-02-22T23:33:06,146,2,90,,
Tianjin,China,2020-02-22T23:33:06,135,3,65,,
Shanxi,China,2020-02-22T23:33:06,132,0,81,,
,Japan,2020-02-22T23:33:06,122,1,22,,
Liaoning,China,2020-02-22T23:33:06,121,1,66,,
Gansu,China,2020-02-22T23:33:06,91,2,76,,
Jilin,China,2020-02-22T23:33:06,91,1,52,,
,Singapore,2020-02-22T23:33:06,85,0,37,,
Xinjiang,China,2020-02-22T23:33:06,76,2,25,,
Inner Mongolia,China,2020-02-22T23:33:06,75,0,26,,
Ningxia,China,2020-02-22T23:33:06,71,0,48,,
Hong Kong,Hong Kong,2020-02-22T23:33:06,69,2,6,,
,Italy,2020-02-22T23:33:06,62,2,1,,
,Thailand,2020-02-22T23:33:06,35,0,17,,
,Iran,2020-02-22T23:33:06,28,5,0,,
Taiwan*,Taiwan*,2020-02-22T23:33:06,26,1,2,,
,Malaysia,2020-02-22T23:33:06,22,0,15,,
Qinghai,China,2020-02-22T23:33:06,18,0,18,,
,Germany,2020-02-22T23:33:06,16,0,14,,
,Vietnam,2020-02-22T23:33:06,16,0,14,,
,United Arab Emirates,2020-02-22T23:33:06,13,0,4,,
,France,2020-02-22T23:33:06,12,1,4,,
"Omaha, NE (From Diamond Princess)",US,2020-02-22T23:33:06,11,0,0,,
Macau,Macau,2020-02-22T23:33:06,10,0,6,,
,UK,2020-02-22T23:33:06,9,0,8,,
From Diamond Princess,Australia,2020-02-22T23:33:06,7,0,0,,
British Columbia,Canada,2020-02-22T23:33:06,6,0,0,,
Queensland,Australia,2020-02-22T23:33:06,5,0,1,,
"Travis, CA (From Diamond Princess)",US,2020-02-22T23:33:06,5,0,0,,
New South Wales,Australia,2020-02-22T23:33:06,4,0,4,,
Victoria,Australia,2020-02-22T23:33:06,4,0,4,,
,India,2020-02-22T23:33:06,3,0,3,,
,Philippines,2020-02-22T23:33:06,3,1,1,,
South Australia,Australia,2020-02-22T23:33:06,2,0,2,,
"Toronto, ON",Canada,2020-02-22T23:33:06,2,0,2,,
,Russia,2020-02-22T23:33:06,2,0,2,,
,Spain,2020-02-22T23:33:06,2,0,2,,
"Chicago, IL",US,2020-02-22T23:33:06,2,0,2,,
"Lackland, TX (From Diamond Princess)",US,2020-02-22T23:33:06,2,0,0,,
"San Benito, CA",US,2020-02-22T23:33:06,2,0,0,,
"San Diego County, CA",US,2020-02-22T23:33:06,2,0,1,,
"Santa Clara, CA",US,2020-02-22T23:33:06,2,0,1,,
,Belgium,2020-02-22T23:33:06,1,0,1,,
,Cambodia,2020-02-22T23:33:06,1,0,1,,
"London, ON",Canada,2020-02-22T23:33:06,1,0,1,,
,Egypt,2020-02-22T23:33:06,1,0,0,,
,Finland,2020-02-22T23:33:06,1,0,1,,
From Diamond Princess,Israel,2020-02-22T23:33:06,1,0,0,,
,Lebanon,2020-02-22T23:33:06,1,0,0,,
Tibet,China,2020-02-22T23:33:06,1,0,1,,
,Nepal,2020-02-22T23:33:06,1,0,1,,
,Sri Lanka,2020-02-22T23:33:06,1,0,1,,
,Sweden,2020-02-22T23:33:06,1,0,0,,
"Boston, MA",US,2020-02-22T23:33:06,1,0,0,,
"Humboldt County, CA",US,2020-02-22T23:33:06,1,0,0,,
"Los Angeles, CA",US,2020-02-22T23:33:06,1,0,0,,
"Madison, WI",US,2020-02-22T23:33:06,1,0,0,,
"Orange, CA",US,2020-02-22T23:33:06,1,0,0,,
"Sacramento County, CA",US,2020-02-22T23:33:06,1,0,0,,
"San Antonio, TX",US,2020-02-22T23:33:06,1,0,0,,
"Seattle, WA",US,2020-02-22T23:33:06,1,0,1,,
"Tempe, AZ",US,2020-02-22T23:33:06,1,0,0,,
Hubei,China,2020-02-23T11:33:03,64084,2346,15343,,
Guangdong,China,2020-02-23T11:33:03,1342,6,755,,
Henan,China,2020-02-23T11:33:03,1271,19,868,,
Zhejiang,China,2020-02-23T11:33:03,1205,1,760,,
Hunan,China,2020-02-23T11:33:03,1016,4,714,,
Anhui,China,2020-02-23T11:33:03,989,6,637,,
Jiangxi,China,2020-02-23T11:33:03,934,1,613,,
Shandong,China,2020-02-23T11:33:03,754,4,321,,
Diamond Princess cruise ship,Others,2020-02-23T11:33:03,691,3,0,,
Jiangsu,China,2020-02-23T11:33:03,631,0,418,,
,South Korea,2020-02-23T11:33:03,602,6,18,,
Chongqing,China,2020-02-23T11:33:03,575,6,335,,
Sichuan,China,2020-02-23T11:33:03,526,3,261,,
Heilongjiang,China,2020-02-23T11:33:03,480,12,222,,
Beijing,China,2020-02-23T11:33:03,399,4,189,,
Shanghai,China,2020-02-23T11:33:03,335,3,249,,
Hebei,China,2020-02-23T11:33:03,311,6,219,,
Fujian,China,2020-02-23T11:33:03,293,1,170,,
Guangxi,China,2020-02-23T11:33:03,249,2,106,,
Shaanxi,China,2020-02-23T11:33:03,245,1,163,,
Yunnan,China,2020-02-23T11:33:03,174,2,115,,
Hainan,China,2020-02-23T11:33:03,168,5,106,,
,Italy,2020-02-23T11:33:03,155,3,2,,
,Japan,2020-02-23T11:33:03,147,1,22,,
Guizhou,China,2020-02-23T11:33:03,146,2,102,,
Tianjin,China,2020-02-23T11:33:03,135,3,81,,
Shanxi,China,2020-02-23T11:33:03,132,0,88,,
Liaoning,China,2020-02-23T11:33:03,121,1,73,,
Gansu,China,2020-02-23T11:33:03,91,2,78,,
Jilin,China,2020-02-23T11:33:03,91,1,54,,
,Singapore,2020-02-23T11:33:03,89,0,51,,
Xinjiang,China,2020-02-23T11:33:03,76,2,28,,
Inner Mongolia,China,2020-02-23T11:33:03,75,0,27,,
Hong Kong,Hong Kong,2020-02-23T11:33:03,74,2,11,,
Ningxia,China,2020-02-23T11:33:03,71,0,56,,
,Iran,2020-02-23T11:33:03,43,8,0,,
,Thailand,2020-02-23T11:33:03,35,0,21,,
Taiwan*,Taiwan*,2020-02-23T11:33:03,28,1,2,,
,Malaysia,2020-02-23T11:33:03,22,0,15,,
Qinghai,China,2020-02-23T11:33:03,18,0,18,,
,Germany,2020-02-23T11:33:03,16,0,14,,
,Vietnam,2020-02-23T11:33:03,16,0,14,,
,United Arab Emirates,2020-02-23T11:33:03,13,0,4,,
,France,2020-02-23T11:33:03,12,1,4,,
"Omaha, NE (From Diamond Princess)",US,2020-02-23T11:33:03,11,0,0,,
Macau,Macau,2020-02-23T11:33:03,10,0,6,,
,UK,2020-02-23T11:33:03,9,0,8,,
From Diamond Princess,Australia,2020-02-23T11:33:03,7,0,0,,
British Columbia,Canada,2020-02-23T11:33:03,6,0,0,,
Queensland,Australia,2020-02-23T11:33:03,5,0,1,,
"Travis, CA (From Diamond Princess)",US,2020-02-23T11:33:03,5,0,0,,
New South Wales,Australia,2020-02-23T11:33:03,4,0,4,,
Victoria,Australia,2020-02-23T11:33:03,4,0,4,,
,India,2020-02-23T11:33:03,3,0,3,,
,Philippines,2020-02-23T11:33:03,3,1,1,,
South Australia,Australia,2020-02-23T11:33:03,2,0,2,,
"Toronto, ON",Canada,2020-02-23T11:33:03,2,0,2,,
,Russia,2020-02-23T11:33:03,2,0,2,,
,Spain,2020-02-23T11:33:03,2,0,2,,
"Chicago, IL",US,2020-02-23T11:33:03,2,0,2,,
"Lackland, TX (From Diamond Princess)",US,2020-02-23T11:33:03,2,0,0,,
"San Benito, CA",US,2020-02-23T11:33:03,2,0,0,,
"San Diego County, CA",US,2020-02-23T11:33:03,2,0,1,,
"Santa Clara, CA",US,2020-02-23T11:33:03,2,0,1,,
,Belgium,2020-02-23T11:33:03,1,0,1,,
,Cambodia,2020-02-23T11:33:03,1,0,1,,
"London, ON",Canada,2020-02-23T11:33:03,1,0,1,,
,Egypt,2020-02-23T11:33:03,1,0,0,,
,Finland,2020-02-23T11:33:03,1,0,1,,
From Diamond Princess,Israel,2020-02-23T11:33:03,1,0,0,,
,Lebanon,2020-02-23T11:33:03,1,0,0,,
Tibet,China,2020-02-23T11:33:03,1,0,1,,
,Nepal,2020-02-23T11:33:03,1,0,1,,
,Sri Lanka,2020-02-23T11:33:03,1,0,1,,
,Sweden,2020-02-23T11:33:03,1,0,0,,
"Boston, MA",US,2020-02-23T11:33:03,1,0,0,,
"Humboldt County, CA",US,2020-02-23T11:33:03,1,0,0,,
"Los Angeles, CA",US,2020-02-23T11:33:03,1,0,0,,
"Madison, WI",US,2020-02-23T11:33:03,1,0,0,,
"Orange, CA",US,2020-02-23T11:33:03,1,0,0,,
"Sacramento County, CA",US,2020-02-23T11:33:03,1,0,0,,
"San Antonio, TX",US,2020-02-23T11:33:03,1,0,0,,
"Seattle, WA",US,2020-02-23T11:33:03,1,0,1,,
"Tempe, AZ",US,2020-02-23T11:33:03,1,0,0,,
None,Iraq,2020-02-23T11:33:03,0,0,0,,
Hubei,China,2020-02-24T11:13:09,64287,2495,16748,,
Guangdong,China,2020-02-24T11:13:09,1345,6,786,,
Henan,China,2020-02-24T11:13:09,1271,19,943,,
Zhejiang,China,2020-02-24T11:13:09,1205,1,782,,
Hunan,China,2020-02-24T11:13:09,1016,4,731,,
Anhui,China,2020-02-24T11:13:09,989,6,663,,
Jiangxi,China,2020-02-24T11:13:09,934,1,645,,
,South Korea,2020-02-24T11:13:09,833,8,18,,
Shandong,China,2020-02-24T11:13:09,755,5,343,,
Diamond Princess cruise ship,Others,2020-02-24T11:13:09,691,3,0,,
Jiangsu,China,2020-02-24T11:13:09,631,0,452,,
Chongqing,China,2020-02-24T11:13:09,576,6,349,,
Sichuan,China,2020-02-24T11:13:09,527,3,276,,
Heilongjiang,China,2020-02-24T11:13:09,480,12,227,,
Beijing,China,2020-02-24T11:13:09,399,4,198,,
Shanghai,China,2020-02-24T11:13:09,335,3,261,,
Hebei,China,2020-02-24T11:13:09,311,6,234,,
Fujian,China,2020-02-24T11:13:09,293,1,183,,
Guangxi,China,2020-02-24T11:13:09,251,2,112,,
Shaanxi,China,2020-02-24T11:13:09,245,1,173,,
,Italy,2020-02-24T11:13:09,229,7,1,,
Yunnan,China,2020-02-24T11:13:09,174,2,124,,
Hainan,China,2020-02-24T11:13:09,168,5,116,,
,Japan,2020-02-24T11:13:09,159,1,22,,
Guizhou,China,2020-02-24T11:13:09,146,2,102,,
Tianjin,China,2020-02-24T11:13:09,135,3,87,,
Shanxi,China,2020-02-24T11:13:09,133,0,94,,
Liaoning,China,2020-02-24T11:13:09,121,1,80,,
Jilin,China,2020-02-24T11:13:09,93,1,60,,
Gansu,China,2020-02-24T11:13:09,91,2,80,,
,Singapore,2020-02-24T11:13:09,89,0,51,,
Hong Kong,Hong Kong,2020-02-24T11:13:09,79,2,19,,
Xinjiang,China,2020-02-24T11:13:09,76,2,30,,
Inner Mongolia,China,2020-02-24T11:13:09,75,0,34,,
Ningxia,China,2020-02-24T11:13:09,71,0,58,,
,Iran,2020-02-24T11:13:09,61,12,0,,
Unassigned Location (From Diamond Princess),US,2020-02-24T11:13:09,36,0,0,,
,Thailand,2020-02-24T11:13:09,35,0,21,,
Taiwan*,Taiwan*,2020-02-24T11:13:09,30,1,5,,
,Malaysia,2020-02-24T11:13:09,22,0,18,,
Qinghai,China,2020-02-24T11:13:09,18,0,18,,
,Germany,2020-02-24T11:13:09,16,0,14,,
,Vietnam,2020-02-24T11:13:09,16,0,14,,
,UK,2020-02-24T11:13:09,13,0,8,,
,United Arab Emirates,2020-02-24T11:13:09,13,0,4,,
,France,2020-02-24T11:13:09,12,1,4,,
Macau,Macau,2020-02-24T11:13:09,10,0,6,,
From Diamond Princess,Australia,2020-02-24T11:13:09,7,0,0,,
British Columbia,Canada,2020-02-24T11:13:09,6,0,0,,
Queensland,Australia,2020-02-24T11:13:09,5,0,1,,
New South Wales,Australia,2020-02-24T11:13:09,4,0,4,,
Victoria,Australia,2020-02-24T11:13:09,4,0,4,,
"Toronto, ON",Canada,2020-02-24T11:13:09,3,0,2,,
,India,2020-02-24T11:13:09,3,0,3,,
,Philippines,2020-02-24T11:13:09,3,1,1,,
South Australia,Australia,2020-02-24T11:13:09,2,0,2,,
,Oman,2020-02-24T11:13:09,2,0,0,,
,Russia,2020-02-24T11:13:09,2,0,2,,
,Spain,2020-02-24T11:13:09,2,0,2,,
"Chicago, IL",US,2020-02-24T11:13:09,2,0,2,,
"San Benito, CA",US,2020-02-24T11:13:09,2,0,0,,
"San Diego County, CA",US,2020-02-24T11:13:09,2,0,1,,
"Santa Clara, CA",US,2020-02-24T11:13:09,2,0,1,,
,Afghanistan,2020-02-24T11:13:09,1,0,0,,
,Bahrain,2020-02-24T11:13:09,1,0,0,,
,Belgium,2020-02-24T11:13:09,1,0,1,,
,Cambodia,2020-02-24T11:13:09,1,0,1,,
"London, ON",Canada,2020-02-24T11:13:09,1,0,1,,
,Egypt,2020-02-24T11:13:09,1,0,0,,
,Finland,2020-02-24T11:13:09,1,0,1,,
,Iraq,2020-02-24T11:13:09,1,0,0,,
From Diamond Princess,Israel,2020-02-24T11:13:09,1,0,0,,
,Kuwait,2020-02-24T11:13:09,1,0,0,,
,Lebanon,2020-02-24T11:13:09,1,0,0,,
Tibet,China,2020-02-24T11:13:09,1,0,1,,
,Nepal,2020-02-24T11:13:09,1,0,1,,
,Sri Lanka,2020-02-24T11:13:09,1,0,1,,
,Sweden,2020-02-24T11:13:09,1,0,0,,
"Boston, MA",US,2020-02-24T11:13:09,1,0,0,,
"Humboldt County, CA",US,2020-02-24T11:13:09,1,0,0,,
"Los Angeles, CA",US,2020-02-24T11:13:09,1,0,0,,
"Madison, WI",US,2020-02-24T11:13:09,1,0,0,,
"Orange, CA",US,2020-02-24T11:13:09,1,0,0,,
"Sacramento County, CA",US,2020-02-24T11:13:09,1,0,0,,
"San Antonio, TX",US,2020-02-24T11:13:09,1,0,0,,
"Seattle, WA",US,2020-02-24T11:13:09,1,0,1,,
"Tempe, AZ",US,2020-02-24T11:13:09,1,0,0,,
"Lackland, TX (From Diamond Princess)",US,2020-02-24T11:13:09,0,0,0,,
"Omaha, NE (From Diamond Princess)",US,2020-02-24T11:13:09,0,0,0,,
"Travis, CA (From Diamond Princess)",US,2020-02-24T11:13:09,0,0,0,,
Hubei,China,2020-02-25T15:23:04,64786,2563,18971,,
Guangdong,China,2020-02-25T15:23:04,1347,7,822,,
Henan,China,2020-02-25T15:23:04,1271,19,1002,,
Zhejiang,China,2020-02-25T15:23:04,1205,1,808,,
Hunan,China,2020-02-25T15:23:04,1016,4,768,,
Anhui,China,2020-02-25T15:23:04,989,6,712,,
,South Korea,2020-02-25T15:23:04,977,10,22,,
Jiangxi,China,2020-02-25T15:23:04,934,1,683,,
Shandong,China,2020-02-25T15:23:04,756,6,355,,
Diamond Princess cruise ship,Others,2020-02-25T15:23:04,691,3,0,,
Jiangsu,China,2020-02-25T15:23:04,631,0,458,,
Chongqing,China,2020-02-25T15:23:04,576,6,372,,
Sichuan,China,2020-02-25T15:23:04,529,3,289,,
Heilongjiang,China,2020-02-25T15:23:04,480,12,243,,
Beijing,China,2020-02-25T15:23:04,400,4,215,,
Shanghai,China,2020-02-25T15:23:04,336,3,268,,
,Italy,2020-02-25T15:23:04,322,10,1,,
Hebei,China,2020-02-25T15:23:04,311,6,248,,
Fujian,China,2020-02-25T15:23:04,294,1,199,,
Guangxi,China,2020-02-25T15:23:04,252,2,134,,
Shaanxi,China,2020-02-25T15:23:04,245,1,186,,
Yunnan,China,2020-02-25T15:23:04,174,2,129,,
,Japan,2020-02-25T15:23:04,170,1,22,,
Hainan,China,2020-02-25T15:23:04,168,5,124,,
Guizhou,China,2020-02-25T15:23:04,146,2,104,,
Tianjin,China,2020-02-25T15:23:04,135,3,91,,
Shanxi,China,2020-02-25T15:23:04,133,0,98,,
Liaoning,China,2020-02-25T15:23:04,121,1,83,,
,Iran,2020-02-25T15:23:04,95,16,0,,
Jilin,China,2020-02-25T15:23:04,93,1,63,,
Gansu,China,2020-02-25T15:23:04,91,2,80,,
,Singapore,2020-02-25T15:23:04,91,0,53,,
Hong Kong,Hong Kong,2020-02-25T15:23:04,84,2,19,,
Xinjiang,China,2020-02-25T15:23:04,76,2,30,,
Inner Mongolia,China,2020-02-25T15:23:04,75,0,35,,
Ningxia,China,2020-02-25T15:23:04,71,0,61,,
,Thailand,2020-02-25T15:23:04,37,0,22,,
Unassigned Location (From Diamond Princess),US,2020-02-25T15:23:04,36,0,0,,
Taiwan*,Taiwan*,2020-02-25T15:23:04,31,1,5,,
,Bahrain,2020-02-25T15:23:04,23,0,0,,
,Malaysia,2020-02-25T15:23:04,22,0,18,,
Qinghai,China,2020-02-25T15:23:04,18,0,18,,
,Germany,2020-02-25T15:23:04,17,0,14,,
,Vietnam,2020-02-25T15:23:04,16,0,16,,
,France,2020-02-25T15:23:04,14,1,11,,
,UK,2020-02-25T15:23:04,13,0,8,,
,United Arab Emirates,2020-02-25T15:23:04,13,0,4,,
,Kuwait,2020-02-25T15:23:04,11,0,0,,
Macau,Macau,2020-02-25T15:23:04,10,0,7,,
From Diamond Princess,Australia,2020-02-25T15:23:04,7,0,0,,
British Columbia,Canada,2020-02-25T15:23:04,7,0,0,,
,Spain,2020-02-25T15:23:04,6,0,2,,
Queensland,Australia,2020-02-25T15:23:04,5,0,1,,
New South Wales,Australia,2020-02-25T15:23:04,4,0,4,,
Victoria,Australia,2020-02-25T15:23:04,4,0,4,,
"Toronto, ON",Canada,2020-02-25T15:23:04,3,0,2,,
,India,2020-02-25T15:23:04,3,0,3,,
,Philippines,2020-02-25T15:23:04,3,1,1,,
South Australia,Australia,2020-02-25T15:23:04,2,0,2,,
None,Austria,2020-02-25T15:23:04,2,0,0,,
,Oman,2020-02-25T15:23:04,2,0,0,,
,Russia,2020-02-25T15:23:04,2,0,2,,
"Chicago, IL",US,2020-02-25T15:23:04,2,0,2,,
"San Benito, CA",US,2020-02-25T15:23:04,2,0,0,,
"San Diego County, CA",US,2020-02-25T15:23:04,2,0,1,,
"Santa Clara, CA",US,2020-02-25T15:23:04,2,0,1,,
,Afghanistan,2020-02-25T15:23:04,1,0,0,,
,Algeria,2020-02-25T15:23:04,1,0,0,,
,Belgium,2020-02-25T15:23:04,1,0,1,,
,Cambodia,2020-02-25T15:23:04,1,0,1,,
"London, ON",Canada,2020-02-25T15:23:04,1,0,1,,
,Croatia,2020-02-25T15:23:04,1,0,0,,
,Egypt,2020-02-25T15:23:04,1,0,0,,
,Finland,2020-02-25T15:23:04,1,0,1,,
,Iraq,2020-02-25T15:23:04,1,0,0,,
From Diamond Princess,Israel,2020-02-25T15:23:04,1,0,0,,
,Lebanon,2020-02-25T15:23:04,1,0,0,,
Tibet,China,2020-02-25T15:23:04,1,0,1,,
,Nepal,2020-02-25T15:23:04,1,0,1,,
,Sri Lanka,2020-02-25T15:23:04,1,0,1,,
,Sweden,2020-02-25T15:23:04,1,0,0,,
,Switzerland,2020-02-25T15:23:04,1,0,0,,
"Boston, MA",US,2020-02-25T15:23:04,1,0,0,,
